"Kode","Stednavn","region","big_category_code","big_category","small_category_code","small_category","west_of_Helsingør","decLatitude","decLongitude","Modern_Country","Modern_name","Province","Remark","Zoom"
"225KLH","Klintehamn","Sverige","1","The Baltic","8","Sweden and Finland","false","57.38666600","18.20361100","Sweden","Klintehamn","Gotlands Län",,"11"
"225KLI","Klinte","Sverige","1","The Baltic","8","Sweden and Finland","false","57.38333300","18.21666600","Sweden","Klinte","Gotlands Län",,"11"
"225KLO","Kloster","Sverige","1","The Baltic","8","Sweden and Finland","false","60.36666600","16.16666600","Sweden","Kloster","Dalarnas Län",,"11"
"225LER","Lerberg","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.17300000","12.56150000","Sweden","Lerberget","Skåne Län",,"11"
"225LID","Lidköping","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.50500000","13.15750000","Sweden","Lidköping","Västra Götalands Län",,"11"
"225MAO","Marö","Sverige","1","The Baltic","8","Sweden and Finland","false","59.70000000","19.05000000","Sweden","Marö","Stockholms Län",,"11"
"225MAR","Mariestad","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.71250000","13.84111100","Sweden","Mariestad","Västra Götalands Län",,"11"
"225MAS","Mäsinge","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.40000000","12.70000000","Sweden","Mäsinge","Skåne Län",,"11"
"225MOT","Motala","Sverige","1","The Baltic","8","Sweden and Finland","false","58.53694400","15.03638800","Sweden","Motala","Östergötlands Län","Göta kanal","11"
"225NYD","Nyadal","Sverige","1","The Baltic","8","Sweden and Finland","false","62.81666600","17.93333300","Sweden","Nyadal","Västernorrlands Län",,"11"
"225ONN","Önneröd","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.85000000","11.83333300","Sweden","Önneröd","Västra Götalands Län",,"11"
"225ROR","Rörstrand","Sverige","1","The Baltic","8","Sweden and Finland","false","59.34027700","18.02555500","Sweden","Stockholm","Stockholms Län",,"11"
"225RYD","Rydebäck","Sverige","1","The Baltic","8","Sweden and Finland","false","55.96666600","12.76666600","Sweden","Rydebäck","Skåne Län",,"11"
"225SAB","Sandbogen","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.36666600","11.25000000","Sweden","Sandbogen","Västra Götalands Län",,"11"
"225SKR","Skrea","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.88333300","12.56666600","Sweden","Skrea","Hallands Län",,"11"
"225SOD","Södertälje","Sverige","1","The Baltic","8","Sweden and Finland","false","59.19527700","17.62500000","Sweden","Södertälje","Stockholms Län",,"11"
"226KLO","Klosterfjorden","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.21666600","12.20000000","Sweden","Klosterfjorden","Hallands Län",,"11"
"226OLM","Ölmevalla","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.37777700","12.13500000","Sweden","Ölmevalla","Hallands Län",,"11"
"228OTT","Otterbäcken","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.95000000","14.03333300","Sweden","Otterbäcken","Västra Götalands Län",,"11"
"229KOP","Köping","Sverige","1","The Baltic","8","Sweden and Finland","false","59.51388800","15.99250000","Sweden","Köping","Västmanlands Län",,"11"
"229RAM","Ramso","Sverige","1","The Baltic","8","Sweden and Finland","false","59.38470000","18.40720000","Sweden","Ramsö","Stockholms Län",,"10"
"229VAA","Væsterås","Sverige","1","The Baltic","8","Sweden and Finland","false","59.61611100","16.55250000","Sweden","Västerås","Västmanlands Län",,"11"
"229VAX","Vaxholm","Sverige","1","The Baltic","8","Sweden and Finland","false","59.40222200","18.35305500","Sweden","Vaxholm","Stockholms Län",,"11"
"230ASK","Askim","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.62110800","11.92491100","Sweden","Askim","Västra Götalands Län",,"11"
"230BUR","Burgsvik","Sverige","1","The Baltic","8","Sweden and Finland","false","57.05000000","18.26666600","Sweden","Burgsvik","Gotlands Län",,"11"
"230FIS","Fisketången","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.35000000","11.26666600","Sweden","Fisketången","Västra Götalands Län",,"11"
"230FJA","Fjärås","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.45266100","12.18404800","Sweden","Fjärås","Hallands Län",,"11"
"230FLA","Flatön","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.22500000","11.50000000","Sweden","Flatön","Västra Götalands Län",,"11"
"230FLS","Fläskö","Sverige","1","The Baltic","8","Sweden and Finland","false","57.20000000","16.48333300","Sweden","Fläskö","Kalmar Län",,"11"
"230FRI","Frillesås","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.31689600","12.17667200","Sweden","Frillesås","Hallands Län",,"11"
"230FRO","Frölunda","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.65000000","11.91666600","Sweden","Västra Frölunda","Västra Götalands Län",,"11"
"230HLT","Hult","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.62678800","11.90387300","Sweden","Hult","Västra Götalands Län",,"11"
"230LYN","Lynga","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.06666600","12.68333300","Sweden","Lynga","Skåne Län",,"11"
"230OLM","Ölmanäs","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.36222200","12.08833300","Sweden","Ölmanäs","Hallands Län",,"11"
"230SAR","Särdal","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.75000000","12.63333300","Sweden","Särdal","Hallands Län",,"11"
"230SKE","Skellefteå","Sverige","1","The Baltic","8","Sweden and Finland","false","64.75055500","20.95277700","Sweden","Skellefteå","Västerbottens Län",,"11"
"230STA","Stångenäs","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.36666600","11.50000000","Sweden","Stångenäs","Västra Götalands Län",,"11"
"230WEN","Wendelsefjord","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.30000000","12.13333300","Sweden","Vendelsöfjorden","Hallands Län",,"11"
"231BYG","Bygdeå","Sverige","1","The Baltic","8","Sweden and Finland","false","64.06250000","20.86166600","Sweden","Bygdeå","Västerbottens Län",,"11"
"231BYS","Byske","Sverige","1","The Baltic","8","Sweden and Finland","false","64.95250000","21.20555500","Sweden","Byske","Västerbottens Län",,"11"
"231DRV","Dramsvik","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.28333300","11.81666600","Sweden","Dramsvik","Västra Götalands Län",,"11"
"231QUI","Quistrumbro","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.70694400","11.96666600","Sweden","Kvistrumbro","Västra Götalands Län",,"11"
"231VIS","Visby","Sverige","1","The Baltic","8","Sweden and Finland","false","57.64083300","18.29583300","Sweden","Visby (S)","Gotlands Län",,"11"
"232DAF","Daftön","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.90000000","11.18333300","Sweden","Daftön","Västra Götalands Län",,"11"
"232DAL","Dalkarlså","Sverige","1","The Baltic","8","Sweden and Finland","false","64.03333300","20.85000000","Sweden","Dalkarlså","Västerbottens Län",,"11"
"232DON","Donsö","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.60000000","11.79916600","Sweden","Donsö","Västra Götalands Län",,"11"
"232DUD","Döderhultsvik","Sverige","1","The Baltic","8","Sweden and Finland","false","57.26444400","16.44833300","Sweden","Oskarshamn","Kalmar Län",,"11"
"232FAR","Fårösund","Sverige","1","The Baltic","8","Sweden and Finland","false","57.86200400","19.05671500","Sweden","Fårösund","Gotlands Län",,"8"
"232FID","Fide","Sverige","1","The Baltic","8","Sweden and Finland","false","57.08333300","18.30000000","Sweden","Fide","Gotlands Län",,"11"
"232FIG","Figeholm","Sverige","1","The Baltic","8","Sweden and Finland","false","57.37633210","16.54631460","Sweden","Figeholm","Kalmar Län",,"11"
"232GOT","Gotland","Sverige","1","The Baltic","8","Sweden and Finland","false","57.50000000","18.55000000","Sweden","Gotland","Gotlands Län",,"8"
"232KYL","Kyllej","Sverige","1","The Baltic","8","Sweden and Finland","false","57.75327600","18.94740300","Sweden","Kyllaj","Gotlands Län",,"11"
"232LJU","Ljugarn","Sverige","1","The Baltic","8","Sweden and Finland","false","57.32996800","18.70942400","Sweden","Ljugarn","Gotlands Län",,"11"
"232MAT","Måttsund","Sverige","1","The Baltic","8","Sweden and Finland","false","65.55000000","21.90000000","Sweden","Måttsund","Norrbottens Län",,"11"
"232MON","Mönsterås","Sverige","1","The Baltic","8","Sweden and Finland","false","57.04170200","16.44921500","Sweden","Mönsterås","Kalmar Län",,"11"
"232SLH","Slite Hamn","Sverige","1","The Baltic","8","Sweden and Finland","false","57.71666600","18.83333300","Sweden","Slite Hamn","Gotlands Län",,"11"
"232WER","Werkebak","Sverige","1","The Baltic","8","Sweden and Finland","false","57.73333300","16.51666600","Sweden","Verkebäck","Kalmar Län",,"11"
"233NOK","Norrköping","Sverige","1","The Baltic","8","Sweden and Finland","false","58.59416600","16.18250000","Sweden","Norrköping","Östergötlands Län",,"11"
"234BKV","Bergkvara","Sverige","1","The Baltic","8","Sweden and Finland","false","56.38768350","16.07744390","Sweden","Bergkvara","Kalmar Län",,"11"
"234DJV","Djursvik","Sverige","1","The Baltic","8","Sweden and Finland","false","56.43343580","16.10149600","Sweden","Djursvik","Kalmar Län",,"11"
"234EDS","Edsbruk","Sverige","1","The Baltic","8","Sweden and Finland","false","58.03333300","16.46666600","Sweden","Edsbruk","Kalmar Län",,"11"
"234GRH","Grytehamn","Sverige","1","The Baltic","8","Sweden and Finland","false","57.11666600","16.90000000","Sweden","Grytehamn","Kalmar Län",,"11"
"234KAM","Kalmar","Sverige","1","The Baltic","8","Sweden and Finland","false","56.66138800","16.36138800","Sweden","Kalmar","Kalmar Län",,"11"
"234MOR","Mörlunda","Sverige","1","The Baltic","8","Sweden and Finland","false","57.32079400","15.86326600","Sweden","Mörlunda","Kalmar Län",,"11"
"234PAT","Pataholm","Sverige","1","The Baltic","8","Sweden and Finland","false","56.91630400","16.42962700","Sweden","Pataholm","Kalmar Län",,"11"
"239BOE","Böda","Sverige","1","The Baltic","8","Sweden and Finland","false","57.26054630","17.02634850","Sweden","Böda","Kalmar Län",,"11"
"239BOM","Borgholm","Sverige","1","The Baltic","8","Sweden and Finland","false","56.87916600","16.65611100","Sweden","Borgholm","Kalmar Län",,"11"
"239DAL","Dalarø","Sverige","1","The Baltic","8","Sweden and Finland","false","59.13305500","18.40638800","Sweden","Dalarö","Stockholms Län",,"11"
"239HEU","Helgerum","Sverige","1","The Baltic","8","Sweden and Finland","false","57.61666600","16.60000000","Sweden","Helgerum","Kalmar Län",,"11"
"239INS","Engelstorp","Sverige","1","The Baltic","8","Sweden and Finland","false","57.86666600","16.41666600","Sweden","Enestorp","Kalmar Län",,"11"
"239KAR","Karlstad","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","59.38305500","13.53305500","Sweden","Karlstad","Värmlands Län",,"11"
"239LAO","Landsort","Sverige","1","The Baltic","8","Sweden and Finland","false","58.74305500","17.86555500","Sweden","Landsort","Stockholms Län",,"11"
"239MEM","Mem","Sverige","1","The Baltic","8","Sweden and Finland","false","58.47946000","16.41671800","Sweden","Mem","Östergötlands Län",,"11"
"239MET","Meta","Sverige","1","The Baltic","8","Sweden and Finland","false","57.93083300","16.77527700","Sweden","Meta","Kalmar Län",,"11"
"239NYB","Nyköping","Sverige","1","The Baltic","8","Sweden and Finland","false","58.75277700","17.00777700","Sweden","Nyköping","Södermanlands Län",,"11"
"239OLA","Öland","Sverige","1","The Baltic","8","Sweden and Finland","false","56.77671360","16.68800000","Sweden","Öland (S)","Kalmar Län",,"11"
"239PAV","Påskallavik","Sverige","1","The Baltic","8","Sweden and Finland","false","57.16666600","16.45000000","Sweden","Påskallavik","Kalmar Län",,"11"
"239SOR","Söderköping","Sverige","1","The Baltic","8","Sweden and Finland","false","58.48055500","16.32194400","Sweden","Söderköping","Östergötlands Län",,"11"
"239TIN","Tindered","Sverige","1","The Baltic","8","Sweden and Finland","false","57.98333300","16.48333300","Sweden","Tindered","Kalmar Län",,"11"
"239TOR","Thorshalla","Sverige","1","The Baltic","8","Sweden and Finland","false","59.42105500","16.47903700","Sweden","Torshälla","Södermanlands Län",,"10"
"239TRO","Trosa","Sverige","1","The Baltic","8","Sweden and Finland","false","58.89783400","17.55034100","Sweden","Trosa","Södermanlands Län",,"11"
"239VAL","Valdemarsvik","Sverige","1","The Baltic","8","Sweden and Finland","false","58.20305500","16.60222200","Sweden","Valdemarsvik","Östergötlands Län",,"11"
"239VET","Vestervik","Sverige","1","The Baltic","8","Sweden and Finland","false","57.75867110","16.60000000","Sweden","Västervik","Kalmar Län",,"11"
"240BJO","Björnäs","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.78210060","11.22738340","Sweden","Björnäs","Västra Götalands Län",,"11"
"240BRA","Brännö","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.64416600","11.77583300","Sweden","Brännö","Västra Götalands Län",,"11"
"240GAS","Gåsön","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","59.31666600","13.93333300","Sweden","Gåsön","Värmlands Län",,"11"
"240GRE","Grebbestad","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.70222200","11.25722200","Sweden","Grebbestad","Västra Götalands Län",,"11"
"240HAL","Häljaröd","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.22209500","12.75660700","Sweden","Häljaröd","Skåne Län",,"11"
"240HOV","Hovstad","Sverige","1","The Baltic","8","Sweden and Finland","false","58.10000000","15.70000000","Sweden","Hovstad","Östergötlands Län",,"11"
"240JON","Jonsborg","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.20000000","11.41666600","Sweden","Jonsborg","Västra Götalands Län",,"11"
"240JOT","Jonstorp","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","56.22651100","12.68534600","Sweden","Jonstorp","Skåne Län",,"11"
"240KAP","Kappelshamn","Sverige","1","The Baltic","8","Sweden and Finland","false","57.85000000","18.78333300","Sweden","Kappelshamn","Gotlands Län",,"11"
"240KOP","Kopstadso","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.62780000","11.80730000","Sweden","Köpstadsö","Västra Götalands Län",,"11"
"240MAH","Maholm","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.58388800","11.75444400","Sweden","Måvholmen","Västra Götalands Län",,"11"
"240NAS","Näs","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.73333300","11.23333300","Sweden","Näs","Västra Götalands Län",,"11"
"240OST","Östergarn","Sverige","1","The Baltic","8","Sweden and Finland","false","57.41666600","18.85000000","Sweden","Östergarn","Gotlands Län",,"11"
"240RAF","Raftön","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.78341000","11.19166700","Sweden","Raftön","Västra Götalands Län",,"11"
"240SAN","Sannäs","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","58.75000000","11.25000000","Sweden","Sannäs","Västra Götalands Län",,"11"
"240SKA","Skaftö","Sverige","1","The Baltic","8","Sweden and Finland","false","58.32500000","16.80000000","Sweden","Skaftö","Östergötlands Län",,"11"
"240TAN","Tången","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.16666600","12.21666600","Sweden","Tången","Hallands Län",,"11"
"241KAK","Karlskrona","Sverige","1","The Baltic","8","Sweden and Finland","false","56.16138800","15.58638800","Sweden","Karlskrona","Blekinge Län",,"11"
"241ROR","Rörholmen","Sverige","14","Skagerrak, Kattegat (Denmark, Sweden)","8","Sweden and Finland","true","57.55805500","11.90888800","Sweden","Rörholmen","Hallands Län",,"11"
